,participant,condition,block,trial,stimulus,stimulus_type,choice,rt,correct,N,n_targets,n_corrects,lure,n_recent_repetitions,n_recent_targets,n_recent_lures,n_recent_corrects,n_lures
5628,P38,2-back,2,18,M,target,target,443.0,True,2,10,24,False,1.0,3.0,0.0,4.0,0
5629,P38,2-back,2,19,G,non-target,non-target,908.0,True,2,10,24,False,1.0,2.0,0.0,4.0,0
5630,P38,2-back,2,20,Q,non-target,non-target,1148.0,True,2,10,24,False,0.0,1.0,0.0,4.0,0
5631,P38,2-back,2,21,G,target,target,692.0,True,2,10,24,False,1.0,2.0,0.0,4.0,0
5632,P38,2-back,2,22,P,non-target,non-target,716.0,True,2,10,24,False,1.0,1.0,0.0,4.0,0
5633,P38,2-back,2,23,W,non-target,non-target,788.0,True,2,10,24,False,0.0,1.0,0.0,4.0,0
5634,P38,2-back,2,24,F,non-target,non-target,788.0,True,2,10,24,False,0.0,1.0,0.0,4.0,0
5635,P38,2-back,2,25,B,non-target,non-target,500.0,True,2,10,24,False,0.0,0.0,0.0,4.0,0
5636,P38,2-back,2,26,K,non-target,non-target,699.0,True,2,10,24,False,0.0,0.0,0.0,4.0,0
5637,P38,2-back,2,27,B,target,target,683.0,True,2,10,24,False,1.0,1.0,0.0,4.0,0
5638,P38,2-back,2,28,K,target,target,947.0,True,2,10,24,False,2.0,2.0,0.0,4.0,0
5639,P38,2-back,2,29,Y,non-target,non-target,555.0,True,2,10,24,False,1.0,2.0,0.0,4.0,0
5640,P38,2-back,2,30,K,target,non-target,755.0,False,2,10,24,False,1.0,3.0,0.0,3.0,0
5641,P38,2-back,3,1,V,burn-in,non-target,401.0,False,2,10,24,False,,,,,1
5642,P38,2-back,3,2,C,burn-in,non-target,377.0,False,2,10,24,False,,,,,1
5643,P38,2-back,3,3,D,burn-in,non-target,705.0,False,2,10,24,False,,,,,1
5644,P38,2-back,3,4,C,target,target,504.0,True,2,10,24,False,1.0,1.0,0.0,1.0,1
5645,P38,2-back,3,5,H,non-target,non-target,592.0,True,2,10,24,False,1.0,1.0,0.0,2.0,1
5646,P38,2-back,3,6,Z,non-target,target,616.0,False,2,10,24,False,0.0,1.0,0.0,2.0,1
5647,P38,2-back,3,7,N,non-target,non-target,744.0,True,2,10,24,False,0.0,1.0,0.0,3.0,1
5648,P38,2-back,3,8,Z,target,target,1256.0,True,2,10,24,False,1.0,1.0,0.0,3.0,1
5649,P38,2-back,3,9,L,non-target,non-target,888.0,True,2,10,24,False,1.0,1.0,0.0,3.0,1
5650,P38,2-back,3,10,C,non-target,non-target,856.0,True,2,10,24,False,0.0,1.0,0.0,4.0,1
5651,P38,2-back,3,11,Z,non-target,non-target,1136.0,True,2,10,24,True,1.0,1.0,1.0,4.0,1
5652,P38,2-back,3,12,B,non-target,non-target,752.0,True,2,10,24,False,0.0,0.0,1.0,4.0,1
5653,P38,2-back,3,13,W,non-target,non-target,728.0,True,2,10,24,False,0.0,0.0,1.0,4.0,1
5654,P38,2-back,3,14,P,non-target,non-target,744.0,True,2,10,24,False,0.0,0.0,1.0,4.0,1
5655,P38,2-back,3,15,D,non-target,non-target,751.0,True,2,10,24,False,0.0,0.0,0.0,4.0,1
5656,P38,2-back,3,16,R,non-target,non-target,527.0,True,2,10,24,False,0.0,0.0,0.0,4.0,1
5657,P38,2-back,3,17,D,target,target,647.0,True,2,10,24,False,1.0,1.0,0.0,4.0,1
5658,P38,2-back,3,18,H,non-target,non-target,640.0,True,2,10,24,False,1.0,1.0,0.0,4.0,1
5659,P38,2-back,3,19,D,target,target,984.0,True,2,10,24,False,1.0,2.0,0.0,4.0,1
5660,P38,2-back,3,20,K,non-target,non-target,912.0,True,2,10,24,False,1.0,2.0,0.0,4.0,1
5661,P38,2-back,3,21,Y,non-target,non-target,424.0,True,2,10,24,False,0.0,1.0,0.0,4.0,1
5662,P38,2-back,3,22,N,non-target,non-target,1048.0,True,2,10,24,False,0.0,1.0,0.0,4.0,1
5663,P38,2-back,3,23,V,non-target,non-target,824.0,True,2,10,24,False,0.0,0.0,0.0,4.0,1
5664,P38,2-back,3,24,N,target,target,632.0,True,2,10,24,False,1.0,1.0,0.0,4.0,1
5665,P38,2-back,3,25,V,target,non-target,840.0,False,2,10,24,False,2.0,2.0,0.0,3.0,1
5666,P38,2-back,3,26,S,non-target,non-target,1239.0,True,2,10,24,False,1.0,2.0,0.0,3.0,1
5667,P38,2-back,3,27,V,target,target,543.0,True,2,10,24,False,1.0,3.0,0.0,3.0,1
5668,P38,2-back,3,28,S,target,target,983.0,True,2,10,24,False,2.0,3.0,0.0,3.0,1
5669,P38,2-back,3,29,V,target,target,1143.0,True,2,10,24,False,2.0,3.0,0.0,4.0,1
5670,P38,2-back,3,30,S,target,non-target,447.0,False,2,10,24,False,2.0,4.0,0.0,3.0,1
5671,P38,3-back,1,1,R,burn-in,,,False,3,10,24,False,,,,,0
5672,P38,3-back,1,2,C,burn-in,non-target,390.0,False,3,10,24,False,,,,,0
5673,P38,3-back,1,3,S,burn-in,non-target,382.0,False,3,10,24,False,,,,,0
5674,P38,3-back,1,4,R,target,target,710.0,True,3,10,24,False,1.0,1.0,0.0,1.0,0
5675,P38,3-back,1,5,C,target,target,582.0,True,3,10,24,False,1.0,2.0,0.0,2.0,0
5676,P38,3-back,1,6,G,non-target,non-target,1246.0,True,3,10,24,False,0.0,2.0,0.0,3.0,0
5677,P38,3-back,1,7,K,non-target,non-target,1213.0,True,3,10,24,False,0.0,2.0,0.0,4.0,0
5678,P38,3-back,1,8,H,non-target,non-target,853.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
5679,P38,3-back,1,9,G,target,target,685.0,True,3,10,24,False,1.0,1.0,0.0,4.0,0
5680,P38,3-back,1,10,F,non-target,non-target,989.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
5681,P38,3-back,1,11,Z,non-target,non-target,797.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
5682,P38,3-back,1,12,G,target,non-target,1093.0,False,3,10,24,False,1.0,2.0,0.0,3.0,0
5683,P38,3-back,1,13,W,non-target,non-target,693.0,True,3,10,24,False,0.0,1.0,0.0,3.0,0
5684,P38,3-back,1,14,Z,target,target,749.0,True,3,10,24,False,1.0,2.0,0.0,3.0,0
5685,P38,3-back,1,15,T,non-target,non-target,717.0,True,3,10,24,False,0.0,2.0,0.0,3.0,0
5686,P38,3-back,1,16,Q,non-target,non-target,749.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
5687,P38,3-back,1,17,L,non-target,non-target,662.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
5688,P38,3-back,1,18,T,target,target,365.0,True,3,10,24,False,1.0,1.0,0.0,4.0,0
5689,P38,3-back,1,19,B,non-target,non-target,549.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
5690,P38,3-back,1,20,L,target,target,1317.0,True,3,10,24,False,1.0,2.0,0.0,4.0,0
5691,P38,3-back,1,21,P,non-target,non-target,653.0,True,3,10,24,False,0.0,2.0,0.0,4.0,0
5692,P38,3-back,1,22,N,non-target,non-target,749.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
5693,P38,3-back,1,23,K,non-target,non-target,781.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
5694,P38,3-back,1,24,T,non-target,non-target,869.0,True,3,10,24,False,0.0,0.0,0.0,4.0,0
5695,P38,3-back,1,25,N,target,target,781.0,True,3,10,24,False,1.0,1.0,0.0,4.0,0
5696,P38,3-back,1,26,Q,non-target,non-target,733.0,True,3,10,24,False,0.0,1.0,0.0,4.0,0
5697,P38,3-back,1,27,T,target,non-target,677.0,False,3,10,24,False,1.0,2.0,0.0,3.0,0
5698,P38,3-back,1,28,L,non-target,target,709.0,False,3,10,24,False,0.0,2.0,0.0,2.0,0
5699,P38,3-back,1,29,F,non-target,non-target,749.0,True,3,10,24,False,0.0,1.0,0.0,2.0,0
5700,P38,3-back,1,30,T,target,target,1053.0,True,3,10,24,False,1.0,2.0,0.0,2.0,0
5701,P38,3-back,2,1,W,burn-in,non-target,1242.0,False,3,10,27,False,,,,,0
5702,P38,3-back,2,2,J,burn-in,non-target,762.0,False,3,10,27,False,,,,,0
5703,P38,3-back,2,3,D,burn-in,non-target,650.0,False,3,10,27,False,,,,,0
5704,P38,3-back,2,4,Z,non-target,non-target,994.0,True,3,10,27,False,0.0,0.0,0.0,1.0,0
5705,P38,3-back,2,5,J,target,target,778.0,True,3,10,27,False,1.0,1.0,0.0,2.0,0
5706,P38,3-back,2,6,D,target,target,1354.0,True,3,10,27,False,1.0,2.0,0.0,3.0,0
5707,P38,3-back,2,7,Z,target,target,937.0,True,3,10,27,False,1.0,3.0,0.0,4.0,0
5708,P38,3-back,2,8,B,non-target,non-target,770.0,True,3,10,27,False,0.0,3.0,0.0,4.0,0
5709,P38,3-back,2,9,R,non-target,non-target,801.0,True,3,10,27,False,0.0,2.0,0.0,4.0,0
5710,P38,3-back,2,10,P,non-target,non-target,785.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
5711,P38,3-back,2,11,B,target,target,601.0,True,3,10,27,False,1.0,1.0,0.0,4.0,0
5712,P38,3-back,2,12,R,target,target,1185.0,True,3,10,27,False,1.0,2.0,0.0,4.0,0
5713,P38,3-back,2,13,P,target,target,889.0,True,3,10,27,False,1.0,3.0,0.0,4.0,0
5714,P38,3-back,2,14,B,target,target,1721.0,True,3,10,27,False,1.0,4.0,0.0,4.0,0
5715,P38,3-back,2,15,S,non-target,non-target,753.0,True,3,10,27,False,0.0,3.0,0.0,4.0,0
5716,P38,3-back,2,16,Y,non-target,non-target,1337.0,True,3,10,27,False,0.0,2.0,0.0,4.0,0
5717,P38,3-back,2,17,M,non-target,non-target,1458.0,True,3,10,27,False,0.0,1.0,0.0,4.0,0
5718,P38,3-back,2,18,H,non-target,non-target,769.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
5719,P38,3-back,2,19,V,non-target,non-target,729.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
5720,P38,3-back,2,20,G,non-target,non-target,729.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
5721,P38,3-back,2,21,C,non-target,non-target,769.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
5722,P38,3-back,2,22,S,non-target,non-target,945.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
5723,P38,3-back,2,23,G,non-target,non-target,1177.0,True,3,10,27,False,1.0,0.0,0.0,4.0,0
5724,P38,3-back,2,24,N,non-target,non-target,889.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
5725,P38,3-back,2,25,K,non-target,non-target,1121.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
5726,P38,3-back,2,26,W,non-target,non-target,689.0,True,3,10,27,False,0.0,0.0,0.0,4.0,0
5727,P38,3-back,2,27,N,target,target,657.0,True,3,10,27,False,1.0,1.0,0.0,4.0,0
5728,P38,3-back,2,28,K,target,target,897.0,True,3,10,27,False,1.0,2.0,0.0,4.0,0
5729,P38,3-back,2,29,W,target,target,680.0,True,3,10,27,False,1.0,3.0,0.0,4.0,0
5730,P38,3-back,2,30,Z,non-target,non-target,577.0,True,3,10,27,False,0.0,3.0,0.0,4.0,0
5731,P38,3-back,3,1,H,burn-in,non-target,1243.0,False,3,10,25,False,,,,,0
5732,P38,3-back,3,2,B,burn-in,non-target,739.0,False,3,10,25,False,,,,,0
5733,P38,3-back,3,3,J,burn-in,non-target,731.0,False,3,10,25,False,,,,,0
5734,P38,3-back,3,4,H,target,target,875.0,True,3,10,25,False,1.0,1.0,0.0,1.0,0
5735,P38,3-back,3,5,B,target,target,1043.0,True,3,10,25,False,1.0,2.0,0.0,2.0,0
5736,P38,3-back,3,6,J,target,target,963.0,True,3,10,25,False,1.0,3.0,0.0,3.0,0
5737,P38,3-back,3,7,M,non-target,non-target,531.0,True,3,10,25,False,0.0,3.0,0.0,4.0,0
5738,P38,3-back,3,8,B,target,target,1282.0,True,3,10,25,False,1.0,3.0,0.0,4.0,0
5739,P38,3-back,3,9,C,non-target,non-target,651.0,True,3,10,25,False,0.0,2.0,0.0,4.0,0
5740,P38,3-back,3,10,M,target,target,738.0,True,3,10,25,False,1.0,2.0,0.0,4.0,0
5741,P38,3-back,3,11,B,target,non-target,1474.0,False,3,10,25,False,1.0,3.0,0.0,3.0,0
5742,P38,3-back,3,12,T,non-target,non-target,1274.0,True,3,10,25,False,0.0,2.0,0.0,3.0,0
5743,P38,3-back,3,13,D,non-target,non-target,851.0,True,3,10,25,False,0.0,2.0,0.0,3.0,0
5744,P38,3-back,3,14,L,non-target,non-target,1251.0,True,3,10,25,False,0.0,1.0,0.0,3.0,0
5745,P38,3-back,3,15,R,non-target,non-target,1219.0,True,3,10,25,False,0.0,0.0,0.0,4.0,0
5746,P38,3-back,3,16,D,target,target,707.0,True,3,10,25,False,1.0,1.0,0.0,4.0,0
5747,P38,3-back,3,17,Y,non-target,non-target,739.0,True,3,10,25,False,0.0,1.0,0.0,4.0,0
5748,P38,3-back,3,18,P,non-target,non-target,715.0,True,3,10,25,False,0.0,1.0,0.0,4.0,0
5749,P38,3-back,3,19,V,non-target,non-target,770.0,True,3,10,25,False,0.0,1.0,0.0,4.0,0
5750,P38,3-back,3,20,Q,non-target,non-target,1026.0,True,3,10,25,False,0.0,0.0,0.0,4.0,0
5751,P38,3-back,3,21,P,target,target,458.0,True,3,10,25,False,1.0,1.0,0.0,4.0,0
5752,P38,3-back,3,22,V,target,target,834.0,True,3,10,25,False,1.0,2.0,0.0,4.0,0
5753,P38,3-back,3,23,F,non-target,non-target,802.0,True,3,10,25,False,0.0,2.0,0.0,4.0,0
5754,P38,3-back,3,24,B,non-target,non-target,738.0,True,3,10,25,False,0.0,2.0,0.0,4.0,0
5755,P38,3-back,3,25,V,target,target,626.0,True,3,10,25,False,1.0,2.0,0.0,4.0,0
5756,P38,3-back,3,26,F,non-target,target,1330.0,False,3,10,25,False,1.0,1.0,0.0,3.0,0
5757,P38,3-back,3,27,N,non-target,non-target,1090.0,True,3,10,25,False,0.0,1.0,0.0,3.0,0
5758,P38,3-back,3,28,R,non-target,non-target,906.0,True,3,10,25,False,0.0,1.0,0.0,3.0,0
5759,P38,3-back,3,29,J,non-target,non-target,746.0,True,3,10,25,False,0.0,0.0,0.0,3.0,0
5760,P38,3-back,3,30,G,non-target,non-target,769.0,True,3,10,25,False,0.0,0.0,0.0,4.0,0
5761,P39,2-back,1,1,T,burn-in,,,False,2,10,26,False,,,,,0
5762,P39,2-back,1,2,W,burn-in,,,False,2,10,26,False,,,,,0
5763,P39,2-back,1,3,D,burn-in,non-target,761.0,False,2,10,26,False,,,,,0
5764,P39,2-back,1,4,W,target,target,625.0,True,2,10,26,False,1.0,1.0,0.0,1.0,0
5765,P39,2-back,1,5,V,non-target,non-target,1001.0,True,2,10,26,False,1.0,1.0,0.0,2.0,0
5766,P39,2-back,1,6,Y,non-target,non-target,737.0,True,2,10,26,False,0.0,1.0,0.0,3.0,0
5767,P39,2-back,1,7,J,non-target,non-target,529.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
5768,P39,2-back,1,8,G,non-target,target,657.0,False,2,10,26,False,0.0,0.0,0.0,3.0,0
5769,P39,2-back,1,9,J,target,target,762.0,True,2,10,26,False,1.0,1.0,0.0,3.0,0
5770,P39,2-back,1,10,G,target,target,586.0,True,2,10,26,False,2.0,2.0,0.0,3.0,0
5771,P39,2-back,1,11,Q,non-target,non-target,666.0,True,2,10,26,False,1.0,2.0,0.0,3.0,0
5772,P39,2-back,1,12,V,non-target,non-target,817.0,True,2,10,26,False,0.0,2.0,0.0,4.0,0
5773,P39,2-back,1,13,Q,target,target,369.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
5774,P39,2-back,1,14,Y,non-target,non-target,721.0,True,2,10,26,False,1.0,1.0,0.0,4.0,0
5775,P39,2-back,1,15,G,non-target,non-target,481.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
5776,P39,2-back,1,16,Y,target,target,337.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
5777,P39,2-back,1,17,G,target,target,505.0,True,2,10,26,False,2.0,2.0,0.0,4.0,0
5778,P39,2-back,1,18,Y,target,target,393.0,True,2,10,26,False,2.0,3.0,0.0,4.0,0
5779,P39,2-back,1,19,F,non-target,non-target,601.0,True,2,10,26,False,1.0,3.0,0.0,4.0,0
5780,P39,2-back,1,20,Y,target,target,649.0,True,2,10,26,False,1.0,3.0,0.0,4.0,0
5781,P39,2-back,1,21,S,non-target,non-target,561.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
5782,P39,2-back,1,22,K,non-target,non-target,712.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
5783,P39,2-back,1,23,S,target,target,512.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
5784,P39,2-back,1,24,H,non-target,non-target,584.0,True,2,10,26,False,1.0,1.0,0.0,4.0,0
5785,P39,2-back,1,25,S,target,target,353.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
5786,P39,2-back,1,26,T,non-target,non-target,537.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
5787,P39,2-back,1,27,L,non-target,non-target,521.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
5788,P39,2-back,1,28,C,non-target,non-target,481.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
5789,P39,2-back,1,29,N,non-target,non-target,577.0,True,2,10,26,False,0.0,0.0,0.0,4.0,0
5790,P39,2-back,1,30,J,non-target,non-target,801.0,True,2,10,26,False,0.0,0.0,0.0,4.0,0
5791,P39,2-back,2,1,Z,burn-in,,,False,2,10,26,False,,,,,0
5792,P39,2-back,2,2,W,burn-in,,,False,2,10,26,False,,,,,0
5793,P39,2-back,2,3,D,burn-in,non-target,694.0,False,2,10,26,False,,,,,0
5794,P39,2-back,2,4,W,target,target,534.0,True,2,10,26,False,1.0,1.0,0.0,1.0,0
5795,P39,2-back,2,5,P,non-target,non-target,542.0,True,2,10,26,False,1.0,1.0,0.0,2.0,0
5796,P39,2-back,2,6,W,target,target,374.0,True,2,10,26,False,1.0,2.0,0.0,3.0,0
5797,P39,2-back,2,7,R,non-target,non-target,854.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
5798,P39,2-back,2,8,W,target,target,445.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
5799,P39,2-back,2,9,R,target,target,517.0,True,2,10,26,False,2.0,3.0,0.0,4.0,0
5800,P39,2-back,2,10,M,non-target,non-target,757.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
5801,P39,2-back,2,11,B,non-target,non-target,661.0,True,2,10,26,False,0.0,2.0,0.0,4.0,0
5802,P39,2-back,2,12,M,non-target,target,405.0,False,2,10,26,False,1.0,1.0,0.0,3.0,0
5803,P39,2-back,2,13,B,target,target,605.0,True,2,10,26,False,2.0,1.0,0.0,3.0,0
5804,P39,2-back,2,14,M,target,target,437.0,True,2,10,26,False,2.0,2.0,0.0,3.0,0
5805,P39,2-back,2,15,W,non-target,non-target,709.0,True,2,10,26,False,1.0,2.0,0.0,3.0,0
5806,P39,2-back,2,16,M,target,target,373.0,True,2,10,26,False,1.0,3.0,0.0,4.0,0
5807,P39,2-back,2,17,D,non-target,non-target,645.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
5808,P39,2-back,2,18,S,non-target,non-target,1453.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
5809,P39,2-back,2,19,Z,non-target,non-target,1477.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
5810,P39,2-back,2,20,H,non-target,non-target,493.0,True,2,10,26,False,0.0,0.0,0.0,4.0,0
5811,P39,2-back,2,21,Z,target,target,573.0,True,2,10,26,False,1.0,1.0,0.0,4.0,0
5812,P39,2-back,2,22,T,non-target,non-target,957.0,True,2,10,26,False,1.0,1.0,0.0,4.0,0
5813,P39,2-back,2,23,G,non-target,non-target,957.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
5814,P39,2-back,2,24,V,non-target,non-target,461.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
5815,P39,2-back,2,25,G,target,target,421.0,True,2,10,26,False,1.0,1.0,0.0,4.0,0
5816,P39,2-back,2,26,V,target,target,397.0,True,2,10,26,False,2.0,2.0,0.0,4.0,0
5817,P39,2-back,2,27,L,non-target,non-target,525.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
5818,P39,2-back,2,28,Y,non-target,non-target,796.0,True,2,10,26,False,0.0,2.0,0.0,4.0,0
5819,P39,2-back,2,29,R,non-target,non-target,924.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
5820,P39,2-back,2,30,F,non-target,non-target,572.0,True,2,10,26,False,0.0,0.0,0.0,4.0,0
5821,P39,2-back,3,1,Q,burn-in,,,False,2,10,25,False,,,,,0
5822,P39,2-back,3,2,J,burn-in,,,False,2,10,25,False,,,,,0
5823,P39,2-back,3,3,K,burn-in,non-target,1173.0,False,2,10,25,False,,,,,0
5824,P39,2-back,3,4,P,non-target,non-target,741.0,True,2,10,25,False,0.0,0.0,0.0,1.0,0
5825,P39,2-back,3,5,C,non-target,non-target,653.0,True,2,10,25,False,0.0,0.0,0.0,2.0,0
5826,P39,2-back,3,6,B,non-target,non-target,740.0,True,2,10,25,False,0.0,0.0,0.0,3.0,0
5827,P39,2-back,3,7,C,target,target,804.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
5828,P39,2-back,3,8,N,non-target,non-target,308.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
5829,P39,2-back,3,9,D,non-target,non-target,684.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
5830,P39,2-back,3,10,N,target,non-target,980.0,False,2,10,25,False,1.0,2.0,0.0,3.0,0
5831,P39,2-back,3,11,D,target,target,604.0,True,2,10,25,False,2.0,2.0,0.0,3.0,0
5832,P39,2-back,3,12,G,non-target,non-target,596.0,True,2,10,25,False,1.0,2.0,0.0,3.0,0
5833,P39,2-back,3,13,D,target,target,572.0,True,2,10,25,False,1.0,3.0,0.0,3.0,0
5834,P39,2-back,3,14,V,non-target,non-target,500.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
5835,P39,2-back,3,15,R,non-target,non-target,516.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
5836,P39,2-back,3,16,Q,non-target,non-target,467.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
5837,P39,2-back,3,17,R,target,target,571.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
5838,P39,2-back,3,18,Q,target,target,620.0,True,2,10,25,False,2.0,2.0,0.0,4.0,0
5839,P39,2-back,3,19,Y,non-target,non-target,492.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
5840,P39,2-back,3,20,Q,target,target,380.0,True,2,10,25,False,1.0,3.0,0.0,4.0,0
5841,P39,2-back,3,21,W,non-target,non-target,700.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
5842,P39,2-back,3,22,L,non-target,target,460.0,False,2,10,25,False,0.0,1.0,0.0,3.0,0
5843,P39,2-back,3,23,J,non-target,non-target,764.0,True,2,10,25,False,0.0,1.0,0.0,3.0,0
5844,P39,2-back,3,24,B,non-target,non-target,484.0,True,2,10,25,False,0.0,0.0,0.0,3.0,0
5845,P39,2-back,3,25,K,non-target,non-target,652.0,True,2,10,25,False,0.0,0.0,0.0,3.0,0
5846,P39,2-back,3,26,B,target,target,411.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
5847,P39,2-back,3,27,S,non-target,non-target,483.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
5848,P39,2-back,3,28,B,target,target,347.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
5849,P39,2-back,3,29,S,target,target,603.0,True,2,10,25,False,2.0,3.0,0.0,4.0,0
5850,P39,2-back,3,30,N,non-target,non-target,411.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
5851,P39,3-back,1,1,R,burn-in,,,False,3,10,19,False,,,,,0
5852,P39,3-back,1,2,L,burn-in,,,False,3,10,19,False,,,,,0
5853,P39,3-back,1,3,S,burn-in,,,False,3,10,19,False,,,,,0
5854,P39,3-back,1,4,M,non-target,non-target,1316.0,True,3,10,19,False,0.0,0.0,0.0,1.0,0
5855,P39,3-back,1,5,Z,non-target,non-target,820.0,True,3,10,19,False,0.0,0.0,0.0,2.0,0
5856,P39,3-back,1,6,S,target,non-target,572.0,False,3,10,19,False,1.0,1.0,0.0,2.0,0
5857,P39,3-back,1,7,G,non-target,non-target,676.0,True,3,10,19,False,0.0,1.0,0.0,3.0,0
5858,P39,3-back,1,8,Z,target,target,707.0,True,3,10,19,False,1.0,2.0,0.0,3.0,0
5859,P39,3-back,1,9,Q,non-target,non-target,1419.0,True,3,10,19,False,0.0,2.0,0.0,3.0,0
5860,P39,3-back,1,10,G,target,non-target,1483.0,False,3,10,19,False,1.0,2.0,0.0,3.0,0
5861,P39,3-back,1,11,B,non-target,non-target,755.0,True,3,10,19,False,0.0,2.0,0.0,3.0,0
5862,P39,3-back,1,12,P,non-target,non-target,771.0,True,3,10,19,False,0.0,1.0,0.0,3.0,0
5863,P39,3-back,1,13,G,target,target,1283.0,True,3,10,19,False,1.0,2.0,0.0,3.0,0
5864,P39,3-back,1,14,Y,non-target,non-target,795.0,True,3,10,19,False,0.0,1.0,0.0,4.0,0
5865,P39,3-back,1,15,J,non-target,non-target,779.0,True,3,10,19,False,0.0,1.0,0.0,4.0,0
5866,P39,3-back,1,16,G,target,non-target,980.0,False,3,10,19,False,1.0,2.0,0.0,3.0,0
5867,P39,3-back,1,17,N,non-target,non-target,972.0,True,3,10,19,False,0.0,1.0,0.0,3.0,0
5868,P39,3-back,1,18,C,non-target,non-target,611.0,True,3,10,19,False,0.0,1.0,0.0,3.0,0
5869,P39,3-back,1,19,G,target,non-target,1587.0,False,3,10,19,False,1.0,2.0,0.0,2.0,0
5870,P39,3-back,1,20,T,non-target,non-target,1939.0,True,3,10,19,False,0.0,1.0,0.0,3.0,0
5871,P39,3-back,1,21,W,non-target,non-target,2683.0,True,3,10,19,False,0.0,1.0,0.0,3.0,0
5872,P39,3-back,1,22,G,target,non-target,987.0,False,3,10,19,False,1.0,2.0,0.0,2.0,0
5873,P39,3-back,1,23,T,target,non-target,1747.0,False,3,10,19,False,1.0,2.0,0.0,2.0,0
5874,P39,3-back,1,24,N,non-target,non-target,851.0,True,3,10,19,False,0.0,2.0,0.0,2.0,0
5875,P39,3-back,1,25,V,non-target,non-target,675.0,True,3,10,19,False,0.0,2.0,0.0,2.0,0
5876,P39,3-back,1,26,J,non-target,non-target,1459.0,True,3,10,19,False,0.0,1.0,0.0,3.0,0
5877,P39,3-back,1,27,N,target,target,1194.0,True,3,10,19,False,1.0,1.0,0.0,4.0,0
5878,P39,3-back,1,28,V,target,non-target,450.0,False,3,10,19,False,1.0,2.0,0.0,3.0,0
5879,P39,3-back,1,29,Y,non-target,target,258.0,False,3,10,19,False,0.0,2.0,0.0,2.0,0
5880,P39,3-back,1,30,R,non-target,non-target,1226.0,True,3,10,19,False,0.0,2.0,0.0,2.0,0
5881,P39,3-back,2,1,P,burn-in,non-target,3117.0,False,3,10,18,False,,,,,0
5882,P39,3-back,2,2,Z,burn-in,non-target,509.0,False,3,10,18,False,,,,,0
5883,P39,3-back,2,3,H,burn-in,non-target,357.0,False,3,10,18,False,,,,,0
5884,P39,3-back,2,4,F,non-target,non-target,1052.0,True,3,10,18,False,0.0,0.0,0.0,1.0,0
5885,P39,3-back,2,5,S,non-target,non-target,829.0,True,3,10,18,False,0.0,0.0,0.0,2.0,0
5886,P39,3-back,2,6,H,target,non-target,1005.0,False,3,10,18,False,1.0,1.0,0.0,2.0,0
